"pre_idbatchcage","post_idbatchcage","post_batchcage","batch","Cage","winner","loser","score","group","period","time","lightsoff","date","ztime"
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,-10
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 4-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,4
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 3-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,20
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,31
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 2-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,68
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 1-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,114
"4 Batch 8 Cage 3"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 3-4","Cage 4-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,138
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,156
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 3-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,172
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,189
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 2-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,238
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 3-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,251
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 1-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,277
"3 Batch 8 Cage 3"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 3-3","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,306
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,324
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 4-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,341
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,358
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,387
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 3-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,403
"4 Batch 8 Cage 3"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 3-4","Cage 2-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,415
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 3-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,446
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 2-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,479
"3 Batch 8 Cage 1"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 1-3","Cage 4-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,498
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,552
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 3-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,570
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,579
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 1-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,593
"3 Batch 8 Cage 1"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 1-3","Cage 4-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,610
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 4-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,628
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 3-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,689
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,706
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 1-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,754
"4 Batch 8 Cage 3"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 3-4","Cage 4-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,772
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 1-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,812
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 4-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,826
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 4-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,905
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,924
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,939
"4 Batch 8 Cage 3"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 3-4","Cage 1-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,959
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,977
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,1011
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 3-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,1026
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 2-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,1061
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1077
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 4-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,1096
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1119
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 3-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1133
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 1-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1147
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 2-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,1165
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 4-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,1184
"4 Batch 8 Cage 3"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 3-4","Cage 2-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,1210
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 2-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1229
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 1-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,1248
"4 Batch 8 Cage 3"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 3-4","Cage 4-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,1266
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 2-1",1,"reorganized","Post"," 1 hour",10,2019-12-05,1295
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 1-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,1315
"4 Batch 8 Cage 3"," Batch 8 Cage 1","Batch 8 Cage 1","8","Cage 1","Cage 3-4","Cage 4-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,1331
"1 Batch 8 Cage 1"," Batch 8 Cage 3","Batch 8 Cage 3","8","Cage 3","Cage 1-1","Cage 4-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1350
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 3-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1369
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 1-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1380
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 4-3",1,"reorganized","Post"," 1 hour",10,2019-12-05,1415
"1 Batch 8 Cage 3"," Batch 8 Cage 2","Batch 8 Cage 2","8","Cage 2","Cage 3-1","Cage 1-4",1,"reorganized","Post"," 1 hour",10,2019-12-05,1437
"1 Batch 8 Cage 4"," Batch 8 Cage 4","Batch 8 Cage 4","8","Cage 4","Cage 4-1","Cage 1-2",1,"reorganized","Post"," 1 hour",10,2019-12-05,1456
